264389-130,264389,14549,114.05242,34.01599,18,36
264390-128,264390,18880,114.122684,34.012782,21,21
264390-129,264390,18880,114.122684,34.012782,20,80
264390-130,264390,18880,114.122684,34.012782,21,84
264391-128,264391,18880,114.23278,34.01444,23,69
264391-129,264391,18880,114.23278,34.01444,18,36
264391-130,264391,18880,114.23278,34.01444,25,75
264392-128,264392,18880,114.11697,34.02607,15,75
264392-129,264392,18880,114.11697,34.02607,11,22
264392-130,264392,18880,114.11697,34.02607,23,23
264393-128,264393,14554,113.43461,34.21688,29,145
264393-129,264393,14554,113.43461,34.21688,26,26
264393-130,264393,14554,113.43461,34.21688,14,70
264394-128,264394,14554,113.32114,34.28767,27,108
264394-129,264394,14554,113.32114,34.28767,18,36
264394-130,264394,14554,113.32114,34.28767,23,69
264395-128,264395,14458,113.59389,34.18944,30,90
264395-129,264395,14458,113.59389,34.18944,13,65
264395-130,264395,14458,113.59389,34.18944,12,36
264396-128,264396,14506,114.12778,34.18167,26,130
264396-129,264396,14506,114.12778,34.18167,10,20
264396-130,264396,14506,114.12778,34.18167,21,21
264397-128,264397,14506,113.94131,34.24364,26,78
264397-129,264397,14506,113.94131,34.24364,10,10
264397-130,264397,14506,113.94131,34.24364,20,40
264398-128,264398,14490,113.64099,34.25906,29,87
264398-129,264398,14490,113.64099,34.25906,26,52
264398-130,264398,14490,113.64099,34.25906,24,48
264399-128,264399,18882,113.4236,33.91556,25,25
264399-129,264399,18882,113.4236,33.91556,11,33
264399-130,264399,18882,113.4236,33.91556,14,14
264400-128,264400,18881,113.47424,33.8238,30,150
6417-128,6417,14554,113.5075,34.29806,18,54
6417-129,6417,14554,113.5075,34.29806,10,40
6417-130,6417,14554,113.5075,34.29806,27,81
6418-128,6418,14586,113.57167,34.07444,21,21
6418-129,6418,14586,113.57167,34.07444,30,30
6418-130,6418,14586,113.57167,34.07444,19,76
6419-128,6419,14635,113.40306,34.12056,30,90
6419-129,6419,14635,113.40306,34.12056,22,110
6419-130,6419,14635,113.40306,34.12056,10,20
6420-128,6420,14533,113.70806,34.26806,19,95
6420-129,6420,14533,113.70806,34.26806,10,40
6420-130,6420,14533,113.70806,34.26806,15,45
6421-128,6421,14490,113.61639,34.24167,24,24
6421-129,6421,14490,113.61639,34.24167,18,36
6421-130,6421,14490,113.61639,34.24167,12,48
6422-128,6422,14533,113.84806,34.31194,20,20
6422-129,6422,14533,113.84806,34.31194,24,120
6422-130,6422,14533,113.84806,34.31194,26,26
6423-128,6423,14533,113.78194,34.2975,22,66
6423-129,6423,14533,113.78194,34.2975,10,40
6423-130,6423,14533,113.78194,34.2975,11,44
6424-128,6424,14506,114.01,34.18333,14,56
6424-129,6424,14506,114.01,34.18333,16,48
6424-130,6424,14506,114.01,34.18333,20,40
6425-128,6425,14586,113.55305,34.02805,21,21
6425-129,6425,14586,113.55305,34.02805,30,30
6425-130,6425,14586,113.55305,34.02805,13,39
6426-128,6426,14458,113.59972,34.16278,20,80
6426-129,6426,14458,113.59972,34.16278,26,104
6426-130,6426,14458,113.59972,34.16278,29,29
6427-128,6427,14517,113.69083,34.17111,17,51
6427-129,6427,14517,113.69083,34.17111,19,57
6427-130,6427,14517,113.69083,34.17111,27,27
6428-128,6428,14458,113.66806,34.18917,21,105
6428-129,6428,14458,113.66806,34.18917,20,20
6428-130,6428,14458,113.66806,34.18917,15,45
6429-128,6429,18880,114.08722,33.985,25,50
6429-129,6429,18880,114.08722,33.985,20,80
6429-130,6429,18880,114.08722,33.985,30,120
6430-0,6430,18880,114.06833,34.03417,24,120
6430-1,6430,18880,114.06833,34.03417,24,24
6430-2,6430,18880,114.06833,34.03417,10,30
6431-128,6431,18880,114.1875,34.02833,10,50
6431-129,6431,18880,114.1875,34.02833,14,28
6431-130,6431,18880,114.1875,34.02833,23,92
6432-128,6432,14501,114.22972,33.92556,18,72
6432-129,6432,14501,114.22972,33.92556,29,116
6432-130,6432,14501,114.22972,33.92556,29,29
6433-128,6433,14426,114.104444444444,34.1469444444444,22,88
6433-129,6433,14426,114.104444444444,34.1469444444444,23,115
6433-130,6433,14426,114.104444444444,34.1469444444444,25,125
6434-128,6434,18880,114.26248,33.99116,20,100
6434-129,6434,18880,114.26248,33.99116,14,14
6434-130,6434,18880,114.26248,33.99116,17,51
6435-128,6435,14426,114.14417,34.13972,12,24
6435-129,6435,14426,114.14417,34.13972,29,87
6435-130,6435,14426,114.14417,34.13972,20,20
6436-128,6436,18880,114.21906,33.99976,29,29
6436-129,6436,18880,114.21906,33.99976,17,68
6436-130,6436,18880,114.21906,33.99976,28,140
6437-128,6437,14549,114.04556,34.06861,19,38
6437-129,6437,14549,114.04556,34.06861,30,150
6437-130,6437,14549,114.04556,34.06861,24,96
6438-128,6438,18880,114.2285,34.0261,24,48
6438-129,6438,18880,114.2285,34.0261,29,29
6438-130,6438,18880,114.2285,34.0261,20,20
6439-128,6439,14426,114.27194,34.13667,26,52
6439-129,6439,14426,114.27194,34.13667,20,40
6439-130,6439,14426,114.27194,34.13667,29,58
6440-128,6440,14501,114.18361,33.94111,13,26
6440-129,6440,14501,114.18361,33.94111,23,23
6440-130,6440,14501,114.18361,33.94111,26,130
6441-128,6441,14506,113.9825,34.22528,11,11
6441-129,6441,14506,113.9825,34.22528,11,55
6441-130,6441,14506,113.9825,34.22528,17,68
6442-128,6442,14506,113.98111,34.18444,30,150
6442-129,6442,14506,113.98111,34.18444,27,81
6442-130,6442,14506,113.98111,34.18444,26,78
6443-128,6443,14426,114.22627,34.16667,16,16
6443-129,6443,14426,114.22627,34.16667,22,66
6443-130,6443,14426,114.22627,34.16667,19,95
6444-128,6444,14426,114.15917,34.16611,12,48
6444-129,6444,14426,114.15917,34.16611,24,72
6444-130,6444,14426,114.15917,34.16611,10,40
6445-128,6445,18880,114.24178,34.06164,26,52
6445-129,6445,18880,114.24178,34.06164,25,75
6445-130,6445,18880,114.24178,34.06164,23,92
6446-128,6446,14565,113.58111,33.74778,10,40
6446-129,6446,14565,113.58111,33.74778,25,125
6446-130,6446,14565,113.58111,33.74778,11,55
6447-128,6447,18882,113.47083,33.90917,15,60
6447-129,6447,18882,113.47083,33.90917,30,90
6447-130,6447,18882,113.47083,33.90917,27,54
6448-128,6448,14565,113.67472,33.74194,26,78
6448-129,6448,14565,113.67472,33.74194,10,10
6448-130,6448,14565,113.67472,33.74194,15,45
6449-128,6449,14554,113.53167,34.23694,27,27
6449-129,6449,14554,113.53167,34.23694,25,100
6449-130,6449,14554,113.53167,34.23694,16,64
6450-128,6450,14458,113.55694,34.14806,10,30
6450-129,6450,14458,113.55694,34.14806,16,16
6450-130,6450,14458,113.55694,34.14806,23,69
6451-128,6451,14619,113.27167,34.10389,20,60
6451-129,6451,14619,113.27167,34.10389,24,96
6451-130,6451,14619,113.27167,34.10389,27,54
6452-128,6452,14554,113.4834,34.27904,10,30
6452-129,6452,14554,113.4834,34.27904,11,22
6452-130,6452,14554,113.4834,34.27904,15,15
6453-128,6453,14635,113.43977,34.18945,25,125
6453-129,6453,14635,113.43977,34.18945,25,75
6453-130,6453,14635,113.43977,34.18945,27,81
6454-128,6454,14635,113.41306,34.20694,23,92
6454-129,6454,14635,113.41306,34.20694,18,72
6454-130,6454,14635,113.41306,34.20694,30,150
6455-0,6455,14554,113.34333,34.33501,26,78
6455-1,6455,14554,113.34333,34.33501,10,20
6455-128,6455,14554,113.34333,34.335,30,120
6455-129,6455,14554,113.34333,34.335,27,54
6455-130,6455,14554,113.34333,34.335,29,58
6455-2,6455,14554,113.34333,34.33501,25,25
6456-128,6456,14554,113.23718,34.33695,15,45
6456-129,6456,14554,113.23718,34.33695,14,70
6456-130,6456,14554,113.23718,34.33695,29,116
6457-128,6457,14586,113.58708,34.05559,21,42
6457-129,6457,14586,113.58708,34.05559,23,115
6457-130,6457,14586,113.58708,34.05559,27,27
6458-128,6458,14554,113.40722,34.25806,20,40
6458-129,6458,14554,113.40722,34.25806,22,44
6458-130,6458,14554,113.40722,34.25806,27,27
6459-128,6459,14570,113.66139,33.97306,29,116
6459-129,6459,14570,113.66139,33.97306,29,116
6459-130,6459,14570,113.66139,33.97306,20,40
6460-128,6460,14426,114.00028,34.13583,26,26
6460-129,6460,14426,114.00028,34.13583,21,42
6460-130,6460,14426,114.00028,34.13583,24,72
6461-128,6461,14426,113.97611,34.11694,11,33
6461-129,6461,14426,113.97611,34.11694,30,30
6461-130,6461,14426,113.97611,34.11694,18,18
6462-128,6462,14426,114.2139,34.12839,14,70
6462-129,6462,14426,114.2139,34.12839,21,63
6462-130,6462,14426,114.2139,34.12839,29,58
6463-128,6463,18880,114.08194,34.05833,22,44
6463-129,6463,18880,114.08194,34.05833,29,116
6463-130,6463,18880,114.08194,34.05833,11,33
6464-128,6464,14501,114.26556,33.91306,18,54
6464-129,6464,14501,114.26556,33.91306,13,52
6464-130,6464,14501,114.26556,33.91306,30,90
6465-128,6465,14458,113.50472,34.22111,30,30
6465-129,6465,14458,113.50472,34.22111,25,25
6465-130,6465,14458,113.50472,34.22111,14,42
6466-128,6466,14603,113.20639,34.19556,27,54
6466-129,6466,14603,113.20639,34.19556,30,60
6466-130,6466,14603,113.20639,34.19556,21,42
6467-128,6467,14619,113.16833,34.1425,30,60
6467-129,6467,14619,113.16833,34.1425,18,90
6467-130,6467,14619,113.16833,34.1425,17,68
6468-128,6468,18884,113.73694,33.89722,22,22
6468-129,6468,18884,113.73694,33.89722,10,50
6468-130,6468,18884,113.73694,33.89722,24,72
6469-128,6469,14565,113.67611,33.69722,30,90
6469-129,6469,14565,113.67611,33.69722,21,105
6469-130,6469,14565,113.67611,33.69722,20,80
6470-128,6470,18882,113.56528,33.87167,29,87
6470-129,6470,18882,113.56528,33.87167,15,15
6470-130,6470,18882,113.56528,33.87167,26,104
6471-128,6471,14565,113.62361,33.70694,16,80
6471-129,6471,14565,113.62361,33.70694,28,84
6471-130,6471,14565,113.62361,33.70694,30,90
6472-128,6472,14570,113.64639,34.01583,30,150
6472-129,6472,14570,113.64639,34.01583,15,60
6472-130,6472,14570,113.64639,34.01583,20,80
6473-128,6473,14549,114.01276,34.00476,19,57
6473-129,6473,14549,114.01276,34.00476,22,66
6473-130,6473,14549,114.01276,34.00476,10,10
6474-128,6474,14426,113.93778,34.09639,19,19
6474-129,6474,14426,113.93778,34.09639,28,28
6474-130,6474,14426,113.93778,34.09639,15,45
6475-128,6475,14683,113.77103,34.14508,27,135
6475-129,6475,14683,113.77103,34.14508,12,12
6475-130,6475,14683,113.77103,34.14508,17,51
6476-128,6476,14683,113.72444,34.06556,22,66
6476-129,6476,14683,113.72444,34.06556,27,135
6476-130,6476,14683,113.72444,34.06556,20,20
6477-128,6477,14570,113.61222,34.05444,13,65
6477-129,6477,14570,113.61222,34.05444,12,48
6477-130,6477,14570,113.61222,34.05444,28,28
6478-128,6478,14570,113.7416,33.96547,10,40
6478-129,6478,14570,113.7416,33.96547,20,100
6478-130,6478,14570,113.7416,33.96547,26,26
6479-128,6479,14570,113.70694,34.00389,12,60
6479-129,6479,14570,113.70694,34.00389,30,120
6479-130,6479,14570,113.70694,34.00389,25,75
6480-128,6480,14549,113.9748,34.08451,16,32
6480-129,6480,14549,113.9748,34.08451,24,72
6480-130,6480,14549,113.9748,34.08451,19,95
6481-128,6481,14570,113.69389,33.98972,15,60
6481-129,6481,14570,113.69389,33.98972,16,16
6481-130,6481,14570,113.69389,33.98972,20,60
6482-128,6482,14549,114.06111,33.99163,22,88
6482-129,6482,14549,114.06111,33.99163,25,25
6482-130,6482,14549,114.06111,33.99163,24,120
6483-128,6483,14667,113.89583,34.06389,28,112
6483-129,6483,14667,113.89583,34.06389,30,120
6483-130,6483,14667,113.89583,34.06389,10,40
6484-128,6484,14426,113.92556,34.13139,21,21
6484-129,6484,14426,113.92556,34.13139,22,88
6484-130,6484,14426,113.92556,34.13139,15,15
6485-128,6485,14570,113.73,34.00222,24,72
6485-129,6485,14570,113.73,34.00222,26,104
6485-130,6485,14570,113.73,34.00222,25,125
6486-128,6486,14458,113.62139,34.11333,11,55
6486-129,6486,14458,113.62139,34.11333,29,145
6486-130,6486,14458,113.62139,34.11333,21,21
6487-128,6487,14549,113.97667,34.045,24,48
6487-129,6487,14549,113.97667,34.045,14,56
6487-130,6487,14549,113.97667,34.045,10,50
6488-128,6488,14549,114.06639,34.10083,29,116
6488-129,6488,14549,114.06639,34.10083,16,32
6488-130,6488,14549,114.06639,34.10083,12,24
6489-128,6489,14667,113.88306,34.10806,17,34
6489-129,6489,14667,113.88306,34.10806,26,52
6489-130,6489,14667,113.88306,34.10806,23,92
6490-128,6490,14683,113.75278,34.13389,26,52
6490-129,6490,14683,113.75278,34.13389,27,27
6490-130,6490,14683,113.75278,34.13389,16,16
6491-128,6491,18882,113.52278,33.91194,20,60
6491-129,6491,18882,113.52278,33.91194,19,57
6491-130,6491,18882,113.52278,33.91194,26,78
6492-128,6492,14565,113.62583,33.72972,17,17
6492-129,6492,14565,113.62583,33.72972,30,120
6492-130,6492,14565,113.62583,33.72972,26,26
6493-128,6493,14565,113.74001,33.78056,14,42
6493-129,6493,14565,113.74001,33.78056,21,84
6493-130,6493,14565,113.74001,33.78056,26,130
6494-128,6494,18881,113.57139,33.77306,10,40
6494-129,6494,18881,113.57139,33.77306,16,32
6494-130,6494,18881,113.57139,33.77306,22,88
6495-128,6495,18882,113.3875,33.93,24,48
6495-129,6495,18882,113.3875,33.93,28,56
6495-130,6495,18882,113.3875,33.93,14,14
6496-128,6496,14586,113.54417,33.96028,20,40
6496-129,6496,14586,113.54417,33.96028,24,96
6496-130,6496,14586,113.54417,33.96028,13,52
6497-128,6497,14586,113.46472,33.94472,29,87
6497-129,6497,14586,113.46472,33.94472,15,60
6497-130,6497,14586,113.46472,33.94472,28,28
6498-128,6498,14586,113.53556,33.98917,11,33
6498-129,6498,14586,113.53556,33.98917,17,34
6498-130,6498,14586,113.53556,33.98917,23,92
6499-128,6499,14565,113.73278,33.71694,18,90
6499-129,6499,14565,113.73278,33.71694,20,60
6499-130,6499,14565,113.73278,33.71694,10,30
6500-128,6500,14565,113.59472,33.77806,18,54
6500-129,6500,14565,113.59472,33.77806,20,20
6500-130,6500,14565,113.59472,33.77806,18,90
6501-128,6501,18881,113.39593,33.80835,29,87
6501-129,6501,18881,113.39593,33.80835,25,50
6501-130,6501,18881,113.39593,33.80835,22,110
6502-128,6502,14565,113.59722,33.81667,13,26
6502-129,6502,14565,113.59722,33.81667,30,120
6502-130,6502,14565,113.59722,33.81667,22,66
6503-128,6503,14586,113.42333,33.96389,28,84
6503-129,6503,14586,113.42333,33.96389,28,28
6503-130,6503,14586,113.42333,33.96389,15,45
6504-128,6504,14565,113.71111,33.84083,21,84
6504-129,6504,14565,113.71111,33.84083,11,44
6504-130,6504,14565,113.71111,33.84083,22,88
6505-128,6505,18882,113.47345,33.89413,27,81
6505-129,6505,18882,113.47345,33.89413,18,18
6505-130,6505,18882,113.47345,33.89413,24,72
6507-128,6507,18882,113.61194,33.93278,25,125
6507-129,6507,18882,113.61194,33.93278,15,30
6507-130,6507,18882,113.61194,33.93278,20,40
6508-128,6508,14533,113.77917,34.31917,29,87
6508-129,6508,14533,113.77917,34.31917,13,52
6508-130,6508,14533,113.77917,34.31917,12,12
6509-128,6509,14506,114.09056,34.19417,21,63
6509-129,6509,14506,114.09056,34.19417,30,30
6509-130,6509,14506,114.09056,34.19417,28,28
6510-128,6510,14506,114.00861,34.20583,10,20
6510-129,6510,14506,114.00861,34.20583,17,85
6510-130,6510,14506,114.00861,34.20583,26,130
6511-128,6511,14506,114.09056,34.23278,30,90
6511-129,6511,14506,114.09056,34.23278,11,44
6511-130,6511,14506,114.09056,34.23278,14,14
6512-128,6512,14517,113.71083,34.18083,27,108
6512-129,6512,14517,113.71083,34.18083,24,24
6512-130,6512,14517,113.71083,34.18083,25,125
6513-128,6513,18884,113.7382,33.91386,26,26
6513-129,6513,18884,113.7382,33.91386,23,46
6513-130,6513,18884,113.7382,33.91386,27,135
6514-128,6514,18749,113.93054,33.9898,14,42
6514-129,6514,18749,113.93054,33.9898,28,112
6514-130,6514,18749,113.93054,33.9898,11,55
6515-128,6515,18751,113.869,34.17149,23,46
6515-129,6515,18751,113.869,34.17149,28,84
6515-130,6515,18751,113.869,34.17149,15,45
6516-128,6516,18884,113.82944,33.8875,20,60
6516-129,6516,18884,113.82944,33.8875,23,92
6516-130,6516,18884,113.82944,33.8875,29,145
6517-128,6517,14533,113.72,34.29306,21,84
6517-129,6517,14533,113.72,34.29306,26,52
6517-130,6517,14533,113.72,34.29306,11,44
6518-128,6518,14699,113.18306,34.25444,21,84
6518-129,6518,14699,113.18306,34.25444,14,42
6518-130,6518,14699,113.18306,34.25444,20,80
6519-128,6519,14581,113.39998,34.03169,28,140
6519-129,6519,14581,113.39998,34.03169,27,54
6519-130,6519,14581,113.39998,34.03169,15,75
6520-128,6520,14554,113.28861,34.34001,25,25
6520-129,6520,14554,113.28861,34.34001,12,48
6520-130,6520,14554,113.28861,34.34001,16,80
6521-128,6521,14490,113.56294,34.28355,26,104
6521-129,6521,14490,113.56294,34.28355,26,52
5385-128,5385,18782,113.47389,33.86306,20,100
5385-129,5385,18782,113.47389,33.86306,18,18
5385-130,5385,18782,113.47389,33.86306,13,52
5386-128,5386,14394,113.5141,33.8531,23,115
5386-129,5386,14394,113.5141,33.8531,26,78
5386-130,5386,14394,113.5141,33.8531,17,34
5387-128,5387,14394,113.51333,33.84528,12,48
5387-129,5387,14394,113.51333,33.84528,22,110
5387-130,5387,14394,113.51333,33.84528,28,84
5388-128,5388,14394,113.50861,33.85833,26,52
5388-129,5388,14394,113.50861,33.85833,24,48
5388-130,5388,14394,113.50861,33.85833,20,20
5389-128,5389,14394,113.51972,33.84944,19,38
5389-129,5389,14394,113.51972,33.84944,17,51
5389-130,5389,14394,113.51972,33.84944,21,42
5390-128,5390,14394,113.51778,33.84528,29,116
5390-129,5390,14394,113.51778,33.84528,21,42
5390-130,5390,14394,113.51778,33.84528,30,30
5391-128,5391,14667,113.82556,34.12778,26,26
5391-129,5391,14667,113.82556,34.12778,30,30
5391-130,5391,14667,113.82556,34.12778,18,18
5392-128,5392,14667,113.82667,34.12444,12,48
5392-129,5392,14667,113.82667,34.12444,17,85
5392-130,5392,14667,113.82667,34.12444,19,95
5393-128,5393,14667,113.83306,34.12694,11,55
5393-129,5393,14667,113.83306,34.12694,28,28
5393-130,5393,14667,113.83306,34.12694,18,54
5394-128,5394,14667,113.82812,34.13713,27,27
5394-129,5394,14667,113.82812,34.13713,11,55
5394-130,5394,14667,113.82812,34.13713,15,30
5395-128,5395,14683,113.79972,34.12833,18,36
5395-129,5395,14683,113.79972,34.12833,24,96
5395-130,5395,14683,113.79972,34.12833,30,30
5396-128,5396,14683,113.79944,34.12278,24,24
5396-129,5396,14683,113.79944,34.12278,16,16
5396-130,5396,14683,113.79944,34.12278,24,96
5397-128,5397,18880,114.20722,34.05944,12,36
5397-129,5397,18880,114.20722,34.05944,25,75
5397-130,5397,18880,114.20722,34.05944,16,80
5398-128,5398,18780,114.16722,34.09917,23,115
5398-129,5398,18780,114.16722,34.09917,19,76
5398-130,5398,18780,114.16722,34.09917,27,135
5399-128,5399,14715,114.19103,34.10582,16,16
5399-129,5399,14715,114.19103,34.10582,24,72
5399-130,5399,14715,114.19103,34.10582,28,112
5400-128,5400,14715,114.1856,34.0973,24,24
5400-129,5400,14715,114.1856,34.0973,16,80
5400-130,5400,14715,114.1856,34.0973,16,64
5401-128,5401,18780,114.171,34.0964,15,75
5401-129,5401,18780,114.171,34.0964,20,100
5401-130,5401,18780,114.171,34.0964,15,75
5402-128,5402,18884,113.84917,33.98306,10,30
5402-129,5402,18884,113.84917,33.98306,20,80
5402-130,5402,18884,113.84917,33.98306,19,57
5403-128,5403,14667,113.85639,34.0875,20,20
5403-129,5403,14667,113.85639,34.0875,30,30
5403-130,5403,14667,113.85639,34.0875,10,10
5404-128,5404,14667,113.86694,34.06944,23,69
5404-129,5404,14667,113.86694,34.06944,24,96
5404-130,5404,14667,113.86694,34.06944,30,60
5405-128,5405,18884,113.77972,34.00528,20,40
5405-129,5405,18884,113.77972,34.00528,20,20
5405-130,5405,18884,113.77972,34.00528,20,80
5406-128,5406,18884,113.7675,34.00167,26,26
5406-129,5406,18884,113.7675,34.00167,27,81
5406-130,5406,18884,113.7675,34.00167,14,14
5407-128,5407,18884,113.76222,33.99833,24,96
5407-129,5407,18884,113.76222,33.99833,13,52
5407-130,5407,18884,113.76222,33.99833,29,87
5408-128,5408,18781,113.49639,34.13417,27,54
5408-129,5408,18781,113.49639,34.13417,29,87
5408-130,5408,18781,113.49639,34.13417,16,32
5409-128,5409,18781,113.50472,34.13222,18,18
5409-129,5409,18781,113.50472,34.13222,12,12
5409-130,5409,18781,113.50472,34.13222,29,29
5410-128,5410,18781,113.51417,34.12806,24,72
5410-129,5410,18781,113.51417,34.12806,29,58
5410-130,5410,18781,113.51417,34.12806,27,108
5411-128,5411,18781,113.52083,34.12917,13,65
5411-129,5411,18781,113.52083,34.12917,16,48
5411-130,5411,18781,113.52083,34.12917,11,44
5413-128,5413,18781,113.50722,34.12417,22,66
5413-129,5413,18781,113.50722,34.12417,17,85
5413-130,5413,18781,113.50722,34.12417,22,110
5414-128,5414,18781,113.51861,34.12278,23,69
5414-129,5414,18781,113.51861,34.12278,20,80
5414-130,5414,18781,113.51861,34.12278,18,36
5415-128,5415,18781,113.49639,34.1275,16,80
5415-129,5415,18781,113.49639,34.1275,28,140
5415-130,5415,18781,113.49639,34.1275,10,40
5416-128,5416,18781,113.50861,34.12861,24,120
5416-129,5416,18781,113.50861,34.12861,17,85
5416-130,5416,18781,113.50861,34.12861,29,145
5417-128,5417,14549,114.13917,34.09278,26,130
5417-129,5417,14549,114.13917,34.09278,25,25
5417-130,5417,14549,114.13917,34.09278,27,27
5419-128,5419,14549,114.12917,34.11167,12,48
5419-129,5419,14549,114.12917,34.11167,21,42
5419-130,5419,14549,114.12917,34.11167,18,90
5421-128,5421,14549,114.12542,34.09201,29,58
5421-129,5421,14549,114.12542,34.09201,24,96
5421-130,5421,14549,114.12542,34.09201,14,42
5422-128,5422,14549,114.12,34.09889,29,29
5422-129,5422,14549,114.12,34.09889,27,108
5422-130,5422,14549,114.12,34.09889,11,11
5423-128,5423,18880,114.20806,34.07444,14,70
5423-129,5423,18880,114.20806,34.07444,19,57
5423-130,5423,18880,114.20806,34.07444,16,64
5424-128,5424,18880,114.19667,34.07889,27,27
5424-129,5424,18880,114.19667,34.07889,23,115
5424-130,5424,18880,114.19667,34.07889,19,19
5425-128,5425,18880,114.20844,34.07898,28,56
5425-129,5425,18880,114.20844,34.07898,13,39
5425-130,5425,18880,114.20844,34.07898,18,54
5426-128,5426,14715,114.21647,34.08736,16,16
5426-129,5426,14715,114.21647,34.08736,30,90
5426-130,5426,14715,114.21647,34.08736,27,27
5427-128,5427,18880,114.21694,34.08111,12,36
5427-129,5427,18880,114.21694,34.08111,13,39
5427-130,5427,18880,114.21694,34.08111,20,80
5429-128,5429,14715,114.18241,34.08489,29,87
5429-129,5429,14715,114.18241,34.08489,24,120
5429-130,5429,14715,114.18241,34.08489,13,39
5430-144,5430,14522,113.4875,34.13361,26,52
5431-128,5431,14715,114.18904,34.11375,22,110
5431-129,5431,14715,114.18904,34.11375,17,34
5431-130,5431,14715,114.18904,34.11375,10,10
5432-128,5432,18780,114.1777,34.11353,20,40
5432-129,5432,18780,114.1777,34.11353,15,45
5432-130,5432,18780,114.1777,34.11353,20,60
5433-128,5433,14715,114.21083,34.09694,21,105
5433-129,5433,14715,114.21083,34.09694,11,22
5433-130,5433,14715,114.21083,34.09694,10,20
5434-128,5434,18749,113.88392,34.01096,25,100
5434-129,5434,18749,113.88392,34.01096,12,24
5434-130,5434,18749,113.88392,34.01096,23,92
5435-128,5435,18749,113.8775,34.01,29,145
5435-129,5435,18749,113.8775,34.01,10,30
5435-130,5435,18749,113.8775,34.01,14,56
5436-128,5436,18749,113.87944,33.99889,14,28
5436-129,5436,18749,113.87944,33.99889,24,24
5436-130,5436,18749,113.87944,33.99889,15,75
5437-128,5437,18749,113.873385,34.002062,22,110
5437-129,5437,18749,113.87339,34.00206,11,44
5437-130,5437,18749,113.87339,34.00206,29,29
5438-128,5438,18749,113.87778,34.00444,11,22
5438-129,5438,18749,113.87778,34.00444,30,90
5438-130,5438,18749,113.87778,34.00444,22,44
5439-128,5439,18881,113.52785,33.84503,19,76
5439-129,5439,18881,113.52785,33.84503,16,16
5439-130,5439,18881,113.52785,33.84503,13,52
5440-144,5440,14522,113.4875,34.13333,12,60
5441-128,5441,14394,113.51139,33.86389,10,20
5441-129,5441,14394,113.51139,33.86389,14,42
5441-130,5441,14394,113.51139,33.86389,25,25
5442-128,5442,14394,113.49889,33.87639,22,44
5442-129,5442,14394,113.49889,33.87639,27,27
5442-130,5442,14394,113.49889,33.87639,22,66
5443-128,5443,14394,113.50861,33.86972,13,39
5443-129,5443,14394,113.50861,33.86972,18,18
5443-130,5443,14394,113.50861,33.86972,30,90
5444-128,5444,18782,113.46167,33.86528,19,38
5444-129,5444,18782,113.46167,33.86528,22,44
5444-130,5444,18782,113.46167,33.86528,28,112
5445-128,5445,14394,113.48727,33.87851,17,85
5445-129,5445,14394,113.48727,33.87851,14,70
5445-130,5445,14394,113.48727,33.87851,19,57
5446-128,5446,14394,113.4925,33.87722,13,26
5446-129,5446,14394,113.4925,33.87722,20,100
5446-130,5446,14394,113.4925,33.87722,21,63
5447-128,5447,14394,113.48194,33.87528,24,96
5447-129,5447,14394,113.48194,33.87528,18,72
5447-130,5447,14394,113.48194,33.87528,17,34
5448-128,5448,14394,113.50278,33.87111,25,75
5448-129,5448,14394,113.50278,33.87111,17,68
5448-130,5448,14394,113.50278,33.87111,21,63
5449-128,5449,18881,113.47497,33.83411,27,54
5449-129,5449,18881,113.47497,33.83411,22,88
5449-130,5449,18881,113.47497,33.83411,13,26
5450-128,5450,14394,113.47472,33.87056,10,10
5450-129,5450,14394,113.47472,33.87056,20,20
5450-130,5450,14394,113.47472,33.87056,15,75
5451-128,5451,18782,113.45583,33.86,10,30
5451-129,5451,18782,113.45583,33.86,26,52
5451-130,5451,18782,113.45583,33.86,12,24
5452-128,5452,14619,113.15556,34.14889,12,48
5452-129,5452,14619,113.15556,34.14889,22,44
5452-130,5452,14619,113.15556,34.14889,13,26
5453-128,5453,14619,113.15556,34.155,27,135
5453-129,5453,14619,113.15556,34.155,24,48
5453-130,5453,14619,113.15556,34.155,15,15
5455-128,5455,14581,113.52722,34.06806,23,92
5455-129,5455,14581,113.52722,34.06806,20,20
5455-130,5455,14581,113.52722,34.06806,25,75
5456-128,5456,14581,113.46982,34.05655,12,48
5456-129,5456,14581,113.46982,34.05655,26,52
5456-130,5456,14581,113.46982,34.05655,27,81
5457-128,5457,14603,113.32889,34.23611,25,75
5457-129,5457,14603,113.32889,34.23611,23,69
5457-130,5457,14603,113.32889,34.23611,22,44
5458-128,5458,14581,113.546608,34.114697,19,38
5458-129,5458,14581,113.546608,34.114697,11,33
5458-130,5458,14581,113.546608,34.114697,17,51
5459-128,5459,14549,114.08317,34.08692,15,30
5459-129,5459,14549,114.08317,34.08692,17,17
5459-130,5459,14549,114.08317,34.08692,12,48
5461-128,5461,14501,114.23417,33.825,28,140
5461-129,5461,14501,114.23417,33.825,12,48
5461-130,5461,14501,114.23417,33.825,26,78
5462-128,5462,18880,114.23139,34.08861,15,30
5462-129,5462,18880,114.23139,34.08861,11,22
5462-130,5462,18880,114.23139,34.08861,24,96
5463-128,5463,18884,113.76861,34.00556,19,57
5463-129,5463,18884,113.76861,34.00556,22,88
5463-130,5463,18884,113.76861,34.00556,16,64
