NULL,NULL,256312-2,47206-16,0,0
NULL,NULL,256312-1,5398-128,0,0
NULL,NULL,256312-0,47206-16,0,0
NULL,NULL,256325-2,5462-130,0,0
NULL,NULL,256323-0,256298-0,0,0
NULL,NULL,256323-0,45514-2,0,0
NULL,NULL,5401-129,264678-128,0,0
NULL,NULL,256492-0,239511-2,0,0
NULL,NULL,239560-0,5398-128,0,0
NULL,NULL,264558-130,256324-1,0,0
NULL,NULL,264558-130,5422-130,17,17
NULL,NULL,264558-130,45439-0,157,157
NULL,NULL,239557-2,269399-144,0,0
NULL,NULL,264521-128,239512-0,12,12
NULL,NULL,5432-128,239514-0,0,0
NULL,NULL,256296-0,239560-0,0,0
NULL,NULL,256306-2,277310-144,0,0
NULL,NULL,239561-2,239511-2,0,0
NULL,NULL,256602-17,239561-2,0,0
NULL,NULL,256602-17,239560-0,0,0
NULL,NULL,256496-0,256312-0,0,0
NULL,NULL,256307-0,239511-2,0,0
NULL,NULL,256299-1,45514-2,0,0
NULL,NULL,256299-0,45514-2,2,2
NULL,NULL,256311-2,256298-0,18,18
NULL,NULL,256311-1,277310-144,382,382
NULL,NULL,239512-0,256499-130,3,3
NULL,NULL,256494-1,256299-0,3,3
NULL,NULL,256302-0,5427-130,11,11
NULL,NULL,239511-1,239560-0,0,0
NULL,NULL,256497-0,47206-16,0,0
NULL,NULL,5427-130,269516-130,0,0
NULL,NULL,5427-129,5427-130,0,0
NULL,NULL,5429-129,239562-1,0,0
NULL,NULL,269516-129,269516-130,0,0
NULL,NULL,277279-129,5427-130,0,0
NULL,NULL,277279-128,256299-0,0,0
NULL,NULL,256499-128,256499-130,0,0
NULL,NULL,45543-16,239511-2,0,0
NULL,NULL,256498-1,256311-2,0,0
NULL,NULL,256492-1,264678-128,0,0
NULL,NULL,256491-2,5398-128,0,0
NULL,NULL,256491-2,264678-128,24,24
NULL,NULL,239515-1,239511-2,0,0
NULL,NULL,256317-0,256324-1,1,1
NULL,NULL,256321-1,264270-130,0,0
NULL,NULL,45502-2,264296-129,0,0
NULL,NULL,277356-128,239511-2,0,0
NULL,NULL,256298-1,256299-0,0,0
NULL,NULL,5424-130,256299-0,0,0
NULL,NULL,45546-16,5398-128,0,0
NULL,NULL,45546-16,239561-2,0,0
NULL,NULL,256322-2,256495-2,0,0
NULL,NULL,256324-2,256497-0,0,0
NULL,NULL,256315-2,45514-2,0,0
NULL,NULL,239561-1,239511-1,1,1
NULL,NULL,239562-2,239562-1,0,0
NULL,NULL,256321-2,256324-1,0,0
NULL,NULL,256316-1,256314-1,0,0
NULL,NULL,256307-1,45514-2,0,0
NULL,NULL,256307-1,239511-2,221,221
NULL,NULL,264679-130,269511-144,0,0
NULL,NULL,269331-144,239561-2,0,0
NULL,NULL,239514-1,239511-2,0,0
NULL,NULL,5401-130,5398-128,0,0
NULL,NULL,5401-130,239511-1,40,40
NULL,NULL,256323-1,256298-0,0,0
NULL,NULL,256323-1,256299-0,3,3
NULL,NULL,256323-1,256499-130,1,1
NULL,NULL,239565-1,264678-128,0,0
NULL,NULL,256305-2,256311-2,0,0
NULL,NULL,256301-2,45514-2,23,23
NULL,NULL,256296-1,256495-2,0,0
NULL,NULL,256500-0,256311-2,0,0
NULL,NULL,256497-1,256495-2,263,263
NULL,NULL,256491-0,239560-0,11,11
NULL,NULL,256491-1,239511-1,3,3
NULL,NULL,256491-1,239511-2,12,12
NULL,NULL,256491-1,256495-2,1,1
NULL,NULL,264678-129,239511-1,64,64
NULL,NULL,5398-129,239561-2,0,0
NULL,NULL,256325-0,5462-130,0,0
NULL,NULL,239512-2,45514-2,0,0
NULL,NULL,45477-0,256495-2,1,1
NULL,NULL,5400-129,239562-1,0,0
NULL,NULL,256307-2,45514-2,0,0
NULL,NULL,5401-128,5398-128,0,0
NULL,NULL,5401-128,239560-0,0,0
NULL,NULL,256309-0,45514-2,0,0
NULL,NULL,256309-0,256311-2,73,73
NULL,NULL,239558-0,239561-2,2,2
NULL,NULL,239559-2,239562-1,0,0
NULL,NULL,256499-129,256298-0,4,4
NULL,NULL,256495-2,256496-0,0,0
NULL,NULL,256312-1,256319-2,0,0
NULL,NULL,239514-0,5432-128,0,0
NULL,NULL,256318-2,264607-129,0,0
NULL,NULL,239559-1,256310-1,0,0
NULL,NULL,239559-1,45565-16,0,0
NULL,NULL,256314-1,5433-129,0,0
NULL,NULL,256315-1,256315-0,0,0
NULL,NULL,256315-1,5429-129,0,0
NULL,NULL,239560-0,256319-2,0,0
NULL,NULL,239557-1,45565-16,0,0
NULL,NULL,264521-128,45353-1,0,0
NULL,NULL,5432-128,239559-1,0,0
NULL,NULL,256306-2,256315-0,0,0
NULL,NULL,256307-0,256492-0,0,0
NULL,NULL,256307-0,239561-0,0,0
NULL,NULL,239564-1,239563-0,0,0
NULL,NULL,239564-1,45565-16,0,0
NULL,NULL,256310-1,239559-1,0,0
NULL,NULL,239562-1,264521-128,0,0
NULL,NULL,239562-0,5429-129,0,0
NULL,NULL,239563-2,239563-0,0,0
NULL,NULL,256494-1,269333-144,1,1
NULL,NULL,256494-1,45565-16,0,0
NULL,NULL,45565-16,239563-0,0,0
NULL,NULL,256497-0,256319-2,0,0
NULL,NULL,256324-1,264598-129,0,0
NULL,NULL,5426-130,5433-129,7,7
NULL,NULL,269511-144,264679-129,0,0
NULL,NULL,269526-128,6632-144,2,2
NULL,NULL,277404-129,45454-0,0,0
NULL,NULL,45543-16,239561-0,1,1
NULL,NULL,45543-16,239563-0,0,0
NULL,NULL,264521-130,45353-1,1,1
NULL,NULL,264521-130,5429-129,0,0
NULL,NULL,264521-130,239562-0,0,0
NULL,NULL,264521-130,256315-0,0,0
NULL,NULL,5429-128,239562-0,0,0
NULL,NULL,264558-129,5562-130,0,0
NULL,NULL,239514-2,239561-0,0,0
NULL,NULL,256494-0,256307-0,0,0
NULL,NULL,256322-1,256312-1,0,0
NULL,NULL,239515-1,264607-130,0,0
NULL,NULL,269517-128,277279-129,0,0
NULL,NULL,5426-129,5426-130,0,0
NULL,NULL,5426-129,277279-129,0,0
NULL,NULL,256309-1,256306-2,0,0
NULL,NULL,256309-1,256310-1,6,6
NULL,NULL,256321-1,264558-130,0,0
NULL,NULL,256321-1,264661-129,0,0
NULL,NULL,277356-128,5401-129,0,0
NULL,NULL,5431-129,256306-2,0,0
NULL,NULL,264521-129,45353-0,0,0
NULL,NULL,5529-144,264521-128,0,0
NULL,NULL,256315-2,5429-129,0,0
NULL,NULL,256315-2,239562-0,60,60
NULL,NULL,256315-2,256315-0,0,0
NULL,NULL,269371-144,47199-0,0,0
NULL,NULL,256316-0,239563-0,0,0
NULL,NULL,5433-128,5426-128,1,1
NULL,NULL,239513-1,5401-129,7,7
NULL,NULL,239561-1,239559-1,0,0
NULL,NULL,239561-1,264607-129,0,0
NULL,NULL,264679-128,256307-0,1,1
NULL,NULL,264679-130,6632-144,105,105
NULL,NULL,264679-130,239512-1,0,0
NULL,NULL,5417-128,256632-2,0,0
NULL,NULL,239514-1,5401-129,0,0
NULL,NULL,5401-130,256307-0,0,0
NULL,NULL,5532-144,256307-0,0,0
NULL,NULL,5532-144,256312-1,0,0
NULL,NULL,256317-2,264558-130,1434,1434
NULL,NULL,269517-130,277279-129,128,128
NULL,NULL,256493-1,45353-1,0,0
NULL,NULL,239515-2,239563-0,0,0
NULL,NULL,239560-2,264607-130,0,0
NULL,NULL,5399-128,256310-1,0,0
NULL,NULL,256320-1,256311-1,0,0
NULL,NULL,256296-2,256307-0,42,42
NULL,NULL,256296-1,45477-2,0,0
NULL,NULL,256296-1,277404-129,0,0
NULL,NULL,256298-2,239512-1,2,2
NULL,NULL,256298-2,256311-1,0,0
NULL,NULL,256497-1,256312-1,0,0
NULL,NULL,256497-1,256497-2,0,0
NULL,NULL,256496-1,264598-128,0,0
NULL,NULL,264678-129,239561-0,0,0
NULL,NULL,45514-1,269526-129,0,0
NULL,NULL,239558-1,5432-128,0,0
NULL,NULL,256305-1,256310-1,0,0
NULL,NULL,256309-2,256311-1,0,0
NULL,NULL,256309-2,269333-144,1,1
NULL,NULL,239565-0,5401-129,0,0
NULL,NULL,239565-0,256312-1,3,3
NULL,NULL,239565-0,264607-130,0,0
NULL,NULL,239565-0,277404-129,0,0
NULL,NULL,256310-2,239512-1,0,0
NULL,NULL,256310-2,256310-1,0,0
NULL,NULL,5399-129,239559-1,22,22
NULL,NULL,239563-1,256310-1,0,0
NULL,NULL,5400-130,6632-144,0,0
NULL,NULL,239564-2,45565-16,0,0
NULL,NULL,5432-130,239559-1,0,0
NULL,NULL,6633-144,5429-129,7,7
NULL,NULL,5627-144,256306-2,5,5
NULL,NULL,47169-16,256306-2,1,1
NULL,NULL,239513-0,5401-129,0,0
NULL,NULL,239559-0,239559-1,0,0
NULL,NULL,256602-16,256307-0,0,0
NULL,NULL,256602-16,256602-17,0,0
NULL,NULL,256303-2,5433-129,0,0
NULL,NULL,256306-0,45565-16,0,0
NULL,NULL,256493-2,5429-129,0,0
NULL,NULL,256493-2,45353-0,0,0
NULL,NULL,256309-0,256306-2,0,0
NULL,NULL,256302-1,5433-129,0,0
NULL,NULL,239557-0,45565-16,0,0
NULL,NULL,239564-0,256315-0,0,0
NULL,NULL,239564-0,264679-129,0,0
NULL,NULL,239559-1,239561-1,0,0
NULL,NULL,256314-1,5433-128,19,19
NULL,NULL,256304-1,256304-0,0,0
NULL,NULL,256323-0,5529-144,0,0
NULL,NULL,256315-0,264521-129,0,0
NULL,NULL,5431-130,256316-1,0,0
NULL,NULL,5431-130,256316-0,0,0
NULL,NULL,239560-0,256307-1,0,0
NULL,NULL,256306-2,256315-2,0,0
NULL,NULL,239561-0,277358-128,0,0
NULL,NULL,239561-0,239513-1,7,7
NULL,NULL,239561-0,5398-130,0,0
NULL,NULL,256496-0,256319-1,0,0
NULL,NULL,239564-1,256315-2,0,0
NULL,NULL,239564-1,5431-129,1,1
NULL,NULL,256319-2,256319-1,0,0
NULL,NULL,256310-1,264521-129,0,0
NULL,NULL,256310-1,5529-144,0,0
NULL,NULL,239562-1,5400-128,0,0
NULL,NULL,239562-0,239562-2,0,0
NULL,NULL,239563-2,239562-2,0,0
NULL,NULL,239512-0,256299-2,0,0
NULL,NULL,239512-0,5529-144,276,276
NULL,NULL,256494-2,264521-129,0,0
NULL,NULL,256302-0,256298-1,0,0
NULL,NULL,5398-128,256307-1,0,0
NULL,NULL,239511-1,239561-1,0,0
NULL,NULL,239511-0,239561-1,0,0
NULL,NULL,256321-0,264598-130,0,0
NULL,NULL,256497-2,256324-2,0,0
NULL,NULL,45477-1,256319-1,0,0
NULL,NULL,45514-2,264521-129,0,0
NULL,NULL,5433-129,256308-0,0,0
NULL,NULL,5427-130,45436-0,0,0
NULL,NULL,277279-128,256303-0,0,0
NULL,NULL,256499-130,6561-144,0,0
NULL,NULL,256499-130,5424-130,0,0
NULL,NULL,5417-129,256324-2,0,0
NULL,NULL,5423-129,5561-128,6,6
NULL,NULL,5423-129,5561-130,1,1
NULL,NULL,256498-1,5433-130,6,6
NULL,NULL,256496-2,264598-130,0,0
NULL,NULL,256492-1,269371-144,4,4
NULL,NULL,256494-0,5400-128,0,0
NULL,NULL,256494-0,5529-144,236,236
NULL,NULL,45473-1,45473-2,0,0
NULL,NULL,269517-128,256304-0,0,0
NULL,NULL,256317-0,256321-2,5,5
NULL,NULL,277400-129,5400-128,0,0
NULL,NULL,45473-0,264599-129,0,0
NULL,NULL,256301-0,5424-128,0,0
NULL,NULL,256321-1,264558-128,0,0
NULL,NULL,5424-128,256299-2,1,1
NULL,NULL,256299-2,6561-144,0,0
NULL,NULL,264558-128,256324-2,1,1
NULL,NULL,5432-129,239513-1,0,0
NULL,NULL,5398-130,256319-1,0,0
NULL,NULL,5398-130,264678-130,3,3
NULL,NULL,256322-2,256495-1,0,0
NULL,NULL,5529-144,256308-0,0,0
NULL,NULL,5529-144,256315-2,1,1
NULL,NULL,256315-2,5529-144,0,0
NULL,NULL,256324-0,277403-130,0,0
NULL,NULL,256316-0,256306-1,0,0
NULL,NULL,256316-0,256316-1,0,0
NULL,NULL,5433-128,5433-130,0,0
NULL,NULL,256304-0,256308-0,0,0
NULL,NULL,256319-1,5398-130,0,0
NULL,NULL,256321-2,256322-2,134,134
NULL,NULL,5417-128,256324-2,0,0
NULL,NULL,239514-1,45546-16,0,0
NULL,NULL,256317-2,256321-2,1,1
NULL,NULL,256303-1,5433-128,0,0
NULL,NULL,269517-130,256303-0,0,0
NULL,NULL,239565-1,256319-1,0,0
NULL,NULL,239515-2,239562-2,0,0
NULL,NULL,256313-1,256308-0,0,0
NULL,NULL,256313-1,256316-1,0,0
NULL,NULL,256305-2,256316-1,0,0
NULL,NULL,256301-2,5424-128,3010,3010
NULL,NULL,256301-2,6561-144,0,0
NULL,NULL,256322-0,256321-2,0,0
NULL,NULL,256500-1,256308-0,0,0
NULL,NULL,256500-0,256298-1,0,0
NULL,NULL,256497-1,256322-2,0,0
NULL,NULL,256497-1,277403-130,3,3
NULL,NULL,256491-1,256495-1,0,0
NULL,NULL,5427-128,45436-0,1,1
NULL,NULL,264678-129,239513-1,4,4
NULL,NULL,5398-129,5398-130,0,0
NULL,NULL,5398-129,256307-1,0,0
NULL,NULL,5398-129,256319-1,0,0
NULL,NULL,256320-2,256304-0,0,0
NULL,NULL,256320-2,256316-1,0,0
NULL,NULL,269526-130,256299-2,1,1
NULL,NULL,256310-0,256316-1,0,0
NULL,NULL,256325-0,5431-129,0,0
NULL,NULL,239565-0,256495-1,0,0
NULL,NULL,256318-0,256495-1,0,0
NULL,NULL,239512-2,264521-129,0,0
NULL,NULL,239563-1,256306-1,0,0
NULL,NULL,45502-1,6462-128,0,0
NULL,NULL,256314-0,5431-129,0,0
NULL,NULL,5400-129,5400-128,0,0
NULL,NULL,45477-0,256495-1,0,0
NULL,NULL,256314-2,5433-128,0,0
NULL,NULL,256314-2,256308-0,0,0
NULL,NULL,277352-128,239513-1,0,0
NULL,NULL,277352-128,239562-2,0,0
NULL,NULL,256618-16,256495-1,0,0
NULL,NULL,5432-130,5432-129,0,0
NULL,NULL,5423-130,5424-128,0,0
NULL,NULL,5423-130,264594-130,0,0
NULL,NULL,239559-0,5432-129,0,0
NULL,NULL,239559-0,239561-1,0,0
NULL,NULL,277400-128,256316-1,0,0
NULL,NULL,256602-16,239561-1,0,0
NULL,NULL,256302-1,5433-128,0,0
NULL,NULL,239557-0,239562-2,0,0
NULL,NULL,239558-2,5400-128,0,0
NULL,NULL,239564-0,256306-1,0,0
NULL,NULL,239564-0,256316-0,0,0
NULL,NULL,239559-2,5432-129,0,0
NULL,NULL,256312-2,256322-0,0,0
NULL,NULL,256312-1,5532-144,1,1
NULL,NULL,256312-0,256322-0,1,1
NULL,NULL,239559-1,239515-2,0,0
NULL,NULL,256325-2,256320-0,0,0
NULL,NULL,256325-2,256313-1,0,0
NULL,NULL,256314-1,256316-2,0,0
NULL,NULL,256304-1,256320-1,0,0
NULL,NULL,256304-1,256304-2,0,0
NULL,NULL,256304-1,256303-1,129,129
NULL,NULL,256323-0,256493-1,0,0
NULL,NULL,5401-129,5401-130,0,0
NULL,NULL,256296-0,256319-0,0,0
NULL,NULL,239561-0,269331-144,0,0
NULL,NULL,256307-0,264309-130,0,0
NULL,NULL,256299-0,256323-1,2,2
NULL,NULL,239562-0,5429-130,0,0
NULL,NULL,256311-1,256320-1,0,0
NULL,NULL,239563-2,269331-144,0,0
NULL,NULL,239563-0,239515-0,0,0
NULL,NULL,239512-1,264679-130,0,0
NULL,NULL,239512-0,264679-130,0,0
NULL,NULL,239512-0,256323-1,264,264
NULL,NULL,239512-0,45514-0,0,0
NULL,NULL,256301-1,45514-0,0,0
NULL,NULL,256302-0,269517-130,0,0
NULL,NULL,5398-128,5401-130,0,0
NULL,NULL,239511-2,239514-1,0,0
NULL,NULL,239511-1,239560-2,0,0
NULL,NULL,256321-0,256317-2,0,0
NULL,NULL,239565-2,256296-1,0,0
NULL,NULL,239565-2,5401-130,0,0
NULL,NULL,45565-16,256313-1,0,0
NULL,NULL,256497-2,256322-0,7,7
NULL,NULL,256497-2,256319-0,0,0
NULL,NULL,6632-144,5429-130,36,36
NULL,NULL,45477-1,256319-0,5,5
NULL,NULL,45514-2,264679-130,0,0
NULL,NULL,45514-2,264679-128,0,0
NULL,NULL,269516-130,256303-1,0,0
NULL,NULL,277279-129,269517-129,0,0
NULL,NULL,277279-129,256304-2,0,0
NULL,NULL,277279-128,256304-2,0,0
NULL,NULL,277361-128,239515-2,0,0
NULL,NULL,277404-129,256296-2,121,121
NULL,NULL,256499-128,256304-2,3,3
NULL,NULL,45543-16,239560-2,0,0
NULL,NULL,5429-128,256493-1,0,0
NULL,NULL,256492-2,239560-2,0,0
NULL,NULL,264558-129,5422-129,0,0
NULL,NULL,256494-0,45514-0,1,1
NULL,NULL,5399-130,5399-128,0,0
NULL,NULL,256322-1,5417-130,0,0
NULL,NULL,256322-1,256322-0,0,0
NULL,NULL,256311-0,256323-1,0,0
NULL,NULL,256317-0,264278-129,0,0
NULL,NULL,277400-130,269331-144,0,0
NULL,NULL,256305-0,256320-1,0,0
NULL,NULL,256300-1,256313-1,0,0
NULL,NULL,45473-0,5419-128,1,1
NULL,NULL,45502-2,6445-128,10,10
NULL,NULL,6650-144,256296-1,0,0
NULL,NULL,5431-129,256316-2,193,193
NULL,NULL,256495-1,5532-144,0,0
NULL,NULL,256495-1,256296-1,0,0
NULL,NULL,256495-1,256322-0,0,0
NULL,NULL,264678-130,5532-144,1,1
NULL,NULL,256322-2,256317-2,0,0
NULL,NULL,5529-144,256323-1,0,0
NULL,NULL,256316-0,256313-1,0,0
NULL,NULL,5400-128,239515-0,0,0
NULL,NULL,256304-0,256304-2,0,0
NULL,NULL,239561-1,239514-1,1,1
NULL,NULL,239562-2,239515-2,0,0
NULL,NULL,256316-1,256316-2,0,0
NULL,NULL,256307-1,239514-1,0,0
NULL,NULL,264679-130,264679-128,0,0
NULL,NULL,5417-128,256322-0,0,0
NULL,NULL,5417-130,5417-128,0,0
NULL,NULL,269517-130,47268-0,9,9
NULL,NULL,269517-130,5424-129,46,46
NULL,NULL,239565-1,239560-2,0,0
NULL,NULL,239560-2,5401-130,0,0
NULL,NULL,239560-2,239565-1,0,0
NULL,NULL,256320-1,256304-2,0,0
NULL,NULL,256305-2,256320-0,0,0
NULL,NULL,256301-2,5424-129,4,4
NULL,NULL,256296-1,5522-144,0,0
NULL,NULL,256298-2,5424-129,0,0
NULL,NULL,256298-2,256323-1,0,0
NULL,NULL,256500-1,256301-2,1,1
NULL,NULL,256500-0,256301-2,0,0
NULL,NULL,256497-1,256319-0,0,0
NULL,NULL,47114-16,5399-128,1,1
NULL,NULL,256496-1,256319-0,0,0
NULL,NULL,256496-1,256322-0,0,0
NULL,NULL,256320-2,256304-2,0,0
NULL,NULL,256320-2,256323-1,4,4
NULL,NULL,256305-1,256305-2,0,0
NULL,NULL,239565-0,256319-0,0,0
NULL,NULL,256493-0,256301-2,0,0
NULL,NULL,239560-1,5401-130,0,0
NULL,NULL,239560-1,5522-144,7,7
NULL,NULL,239560-1,239565-1,0,0
NULL,NULL,256318-0,239565-1,0,0
NULL,NULL,256318-1,256319-0,34,34
NULL,NULL,239512-2,264679-130,0,0
NULL,NULL,277355-128,256304-2,0,0
NULL,NULL,45502-1,6445-128,2,2
NULL,NULL,256314-2,256320-0,0,0
NULL,NULL,256307-2,256296-2,5,5
NULL,NULL,256307-2,264679-128,8,8
NULL,NULL,256495-0,5532-144,0,0
NULL,NULL,239513-0,5401-130,0,0
NULL,NULL,239559-0,5399-128,3,3
NULL,NULL,256493-2,5429-130,0,0
NULL,NULL,256493-2,256493-1,0,0
NULL,NULL,256493-2,264679-128,0,0
NULL,NULL,256308-2,256313-1,1,1
NULL,NULL,256317-1,6435-130,0,0
NULL,NULL,256317-1,256317-2,0,0
NULL,NULL,256302-1,269517-130,0,0
NULL,NULL,239557-0,239515-2,0,0
NULL,NULL,239557-0,277414-128,0,0
NULL,NULL,239558-2,239515-0,0,0
NULL,NULL,239564-0,256316-2,0,0
NULL,NULL,239564-0,269331-144,3,3
NULL,NULL,256312-2,256496-1,0,0
NULL,NULL,256312-1,256497-1,0,0
NULL,NULL,256312-0,5398-129,0,0
NULL,NULL,256318-2,256318-0,0,0
NULL,NULL,256318-2,239565-0,0,0
NULL,NULL,239559-1,47114-16,0,0
NULL,NULL,256325-2,256314-0,0,0
NULL,NULL,256314-1,256500-1,10,10
NULL,NULL,256314-1,256325-1,187,187
NULL,NULL,45502-0,6443-130,0,0
NULL,NULL,256323-0,256500-0,0,0
NULL,NULL,269399-144,239558-1,0,0
NULL,NULL,239560-0,264678-129,0,0
NULL,NULL,239560-0,256318-0,0,0
NULL,NULL,239560-0,5398-129,0,0
NULL,NULL,239557-1,239564-2,17,17
NULL,NULL,239557-1,5400-129,51,51
NULL,NULL,264679-129,256310-0,0,0
NULL,NULL,256296-0,45477-0,0,0
NULL,NULL,256306-2,239563-1,0,0
NULL,NULL,239561-2,264607-128,0,0
NULL,NULL,239561-0,256307-2,0,0
NULL,NULL,239561-0,239558-1,0,0
NULL,NULL,256602-17,256491-1,0,0
NULL,NULL,256496-0,277404-130,0,0
NULL,NULL,256496-0,256497-1,12,12
NULL,NULL,256307-0,256493-0,0,0
NULL,NULL,239564-1,256305-1,0,0
NULL,NULL,256310-1,256310-2,0,0
NULL,NULL,239562-0,239558-1,11,11
NULL,NULL,256311-2,5399-129,39,39
NULL,NULL,239563-2,256310-2,0,0
NULL,NULL,239563-2,6444-129,0,0
NULL,NULL,239563-0,5399-129,0,0
NULL,NULL,239512-0,256310-2,0,0
NULL,NULL,256494-2,256310-2,83,83
NULL,NULL,256494-1,5400-129,0,0
NULL,NULL,5425-129,5427-128,0,0
NULL,NULL,269333-144,277355-128,0,0
NULL,NULL,269333-144,256309-2,2,2
NULL,NULL,239511-2,277347-128,0,0
NULL,NULL,239511-1,277347-128,4,4
NULL,NULL,239511-1,256307-2,13,13
NULL,NULL,239511-0,256491-0,0,0
NULL,NULL,256321-0,277404-130,0,0
NULL,NULL,256321-0,256496-1,7,7
NULL,NULL,239565-2,277352-128,0,0
NULL,NULL,239565-2,264678-129,0,0
NULL,NULL,239565-2,256491-0,0,0
NULL,NULL,239565-2,256318-0,0,0
NULL,NULL,256497-2,45477-0,0,0
NULL,NULL,256324-1,256496-1,2,2
NULL,NULL,5426-130,277279-130,0,0
NULL,NULL,5426-128,5427-128,0,0
NULL,NULL,45477-2,256496-1,50,50
NULL,NULL,45514-2,256309-2,0,0
NULL,NULL,45514-2,45514-1,0,0
NULL,NULL,5429-129,269526-130,8,8
NULL,NULL,5429-129,45353-2,1300,1300
NULL,NULL,256298-0,277279-130,0,0
NULL,NULL,256298-0,256298-2,0,0
NULL,NULL,269516-130,264296-128,0,0
NULL,NULL,269516-129,256325-0,0,0
NULL,NULL,277279-129,277279-130,0,0
NULL,NULL,277279-128,256298-2,0,0
NULL,NULL,277361-128,239560-1,0,0
NULL,NULL,256499-130,256298-2,0,0
NULL,NULL,264521-130,45353-2,0,0
NULL,NULL,5429-128,256493-0,0,0
NULL,NULL,5423-129,5427-128,0,0
NULL,NULL,256498-1,256314-2,2,2
NULL,NULL,256498-1,256325-1,0,0
NULL,NULL,256498-0,6462-129,0,0
NULL,NULL,256498-0,256320-2,0,0
NULL,NULL,256498-0,256498-2,0,0
NULL,NULL,256496-2,256318-1,0,0
NULL,NULL,256496-2,277404-130,0,0
NULL,NULL,256492-1,256307-2,0,0
NULL,NULL,256492-1,264607-128,0,0
NULL,NULL,256491-2,239565-0,27,27
NULL,NULL,5399-130,5399-129,0,0
NULL,NULL,5399-130,5400-130,0,0
NULL,NULL,256323-2,256309-2,0,0
NULL,NULL,239515-1,239563-1,0,0
NULL,NULL,269517-128,5423-128,1,1
NULL,NULL,256311-0,256309-2,0,0
NULL,NULL,256309-1,256500-0,0,0
NULL,NULL,256308-1,256314-2,0,0
NULL,NULL,277400-130,239558-1,0,0
NULL,NULL,256300-1,256314-0,0,0
NULL,NULL,45473-0,256497-1,0,0
NULL,NULL,256313-2,256325-0,0,0
NULL,NULL,256313-2,256498-2,10,10
NULL,NULL,256301-0,256493-0,0,0
NULL,NULL,256321-1,256496-1,0,0
NULL,NULL,256321-1,256497-1,0,0
NULL,NULL,6650-144,239560-1,0,0
NULL,NULL,256298-1,256298-2,0,0
NULL,NULL,256299-2,277279-130,0,0
NULL,NULL,5431-129,239564-2,0,0
NULL,NULL,5431-129,256325-1,73,73
NULL,NULL,5424-130,277279-130,0,0
NULL,NULL,256495-1,256318-0,0,0
NULL,NULL,256495-1,256497-1,15,15
NULL,NULL,264521-129,45353-2,0,0
NULL,NULL,264521-129,256310-2,0,0
NULL,NULL,264521-129,256493-0,0,0
NULL,NULL,5398-130,256491-1,4,4
NULL,NULL,45473-2,45477-0,0,0
NULL,NULL,256324-0,256497-1,3,3
NULL,NULL,256306-1,239563-1,0,0
NULL,NULL,256306-1,239564-2,0,0
NULL,NULL,256306-1,256305-1,3,3
NULL,NULL,256303-0,269516-128,0,0
NULL,NULL,5400-128,239563-1,2,2
NULL,NULL,256304-0,264296-130,0,0
NULL,NULL,239561-1,264607-128,0,0
NULL,NULL,256308-0,256498-2,30,30
NULL,NULL,256319-1,256491-0,0,0
NULL,NULL,256319-1,256491-1,6,6
NULL,NULL,256316-1,256314-2,0,0
NULL,NULL,264679-128,256493-0,0,0
NULL,NULL,264679-130,239564-2,0,0
NULL,NULL,264679-130,256307-2,0,0
NULL,NULL,5401-130,5398-129,0,0
NULL,NULL,239515-0,5400-129,0,0
NULL,NULL,256303-1,269516-128,0,0
NULL,NULL,256304-2,5427-128,2,2
NULL,NULL,256316-2,47114-16,0,0
NULL,NULL,256316-2,5399-129,3,3
NULL,NULL,256296-2,239560-1,0,0
NULL,NULL,256296-2,239565-0,54,54
NULL,NULL,256305-2,47114-16,1,1
NULL,NULL,256301-2,277279-130,0,0
NULL,NULL,256300-0,256305-1,0,0
NULL,NULL,256296-1,5398-129,1,1
NULL,NULL,256319-0,256318-0,11,11
NULL,NULL,256500-1,256498-2,1,1
NULL,NULL,256500-0,256298-2,0,0
NULL,NULL,256497-1,256318-1,1,1
NULL,NULL,256491-1,264607-128,0,0
NULL,NULL,5427-128,277279-130,0,0
NULL,NULL,256320-2,256314-0,0,0
NULL,NULL,256310-0,5400-129,10,10
NULL,NULL,256309-2,256310-0,0,0
NULL,NULL,256325-0,47267-1,0,0
NULL,NULL,256325-0,6462-129,0,0
NULL,NULL,256325-1,6462-129,2,2
NULL,NULL,256325-1,256320-2,0,0
NULL,NULL,239565-0,239560-1,2,2
NULL,NULL,239560-1,256318-0,0,0
NULL,NULL,239560-1,256491-0,9,9
NULL,NULL,256318-0,239565-0,0,0
NULL,NULL,5399-129,47114-16,0,0
NULL,NULL,256318-1,264607-128,0,0
NULL,NULL,277355-128,269526-130,0,0
NULL,NULL,45502-1,256314-0,0,0
NULL,NULL,256314-0,256500-0,2,2
NULL,NULL,5400-129,239564-2,8,8
NULL,NULL,5400-130,5399-129,0,0
NULL,NULL,239564-2,5400-129,3,3
NULL,NULL,256307-2,45514-1,0,0
NULL,NULL,256307-2,256493-0,0,0
NULL,NULL,256307-2,277347-128,0,0
NULL,NULL,269370-144,47197-2,0,0
NULL,NULL,256618-16,256491-1,0,0
NULL,NULL,5432-130,264607-128,0,0
NULL,NULL,6633-144,5400-130,2,2
NULL,NULL,5401-128,239565-0,30,30
NULL,NULL,239513-0,264678-129,9,9
NULL,NULL,239559-0,5400-130,0,0
NULL,NULL,277400-128,239563-1,5,5
NULL,NULL,256303-2,277279-130,0,0
NULL,NULL,239558-0,239563-1,0,0
